rgi_id,region,hydro_year,calendar_year,dmdt,dhdt
RGI60-06.00443,06,2045,2045,-1.0227265357971191,-4.33519983291626
RGI60-06.00443,06,2046,2046,-1.4110478162765503,-6.1581711769104
RGI60-06.00443,06,2047,2047,-1.2940267324447632,-5.653892993927002
RGI60-06.00443,06,2048,2048,-1.4651291370391846,-6.707020282745361
RGI60-06.00443,06,2049,2049,-1.42375648021698,-6.702848434448242
RGI60-06.00443,06,2050,2050,-1.2975246906280518,-6.297040939331055
RGI60-06.00443,06,2051,2051,-1.271985650062561,-6.48952579498291
RGI60-06.00443,06,2052,2052,-1.000496745109558,-5.2726664543151855
RGI60-06.00443,06,2053,2053,-0.8867387771606445,-4.723287582397461
RGI60-06.00443,06,2054,2054,-1.0292109251022339,-5.490083694458008
RGI60-06.00443,06,2055,2055,-0.7608131766319275,-4.190385818481445
RGI60-06.00443,06,2056,2056,-0.8601762652397156,-4.74280309677124
RGI60-06.00443,06,2057,2057,-0.9859886169433594,-5.443387508392334
RGI60-06.00443,06,2058,2058,-0.802546501159668,-4.48716926574707
RGI60-06.00443,06,2059,2059,-0.8045430183410645,-4.645412445068359
RGI60-06.00443,06,2060,2060,-0.7859706282615662,-4.543424129486084
RGI60-06.00443,06,2061,2061,-0.7966325283050537,-4.610500335693359
RGI60-06.00443,06,2062,2062,-0.8322673439979553,-4.8220367431640625
RGI60-06.00443,06,2063,2063,-0.6964096426963806,-4.166220188140869
RGI60-06.00443,06,2064,2064,-1.2953604459762573,-7.764035701751709
RGI60-06.00443,06,2065,2065,-0.9498462677001953,-5.886043071746826
RGI60-06.00443,06,2066,2066,-0.7891373038291931,-4.896124839782715
RGI60-06.00443,06,2067,2067,-0.7625747919082642,-4.891521453857422
RGI60-06.00443,06,2068,2068,-0.7507678270339966,-4.821639537811279
RGI60-06.00443,06,2069,2069,-0.8435437679290771,-5.42450475692749
RGI60-06.00443,06,2070,2070,-0.6811549663543701,-4.521240234375
RGI60-06.00443,06,2071,2071,-0.9337695240974426,-6.208178997039795
RGI60-06.00443,06,2072,2072,-1.088015079498291,-7.246415138244629
RGI60-06.00443,06,2073,2073,-0.519284188747406,-3.568814277648926
RGI60-06.00443,06,2074,2074,-0.6629726886749268,-4.561568260192871
RGI60-06.00443,06,2075,2075,-0.5577564239501953,-3.841412305831909
RGI60-06.00443,06,2076,2076,-0.48534807562828064,-3.458256244659424
RGI60-06.00443,06,2077,2077,-0.5852207541465759,-4.174479961395264
RGI60-06.00443,06,2078,2078,-0.6444569230079651,-4.6025590896606445
RGI60-06.00443,06,2079,2079,-0.6146543025970459,-4.553600788116455
RGI60-06.00443,06,2080,2080,-0.48593947291374207,-3.603278160095215
RGI60-06.00443,06,2081,2081,-0.614071249961853,-4.729072570800781
RGI60-06.00443,06,2082,2082,-0.44737493991851807,-3.448181390762329
RGI60-06.00443,06,2083,2083,-0.6375426054000854,-4.92127799987793
RGI60-06.00443,06,2084,2084,-0.5681813955307007,-4.561610698699951
RGI60-06.00443,06,2085,2085,-0.6948493719100952,-5.587775707244873
RGI60-06.00443,06,2086,2086,-0.7049681544303894,-5.9019246101379395
RGI60-06.00443,06,2087,2087,-0.6170198917388916,-5.173558712005615
RGI60-06.00443,06,2088,2088,-0.7028038501739502,-6.650754928588867
RGI60-06.00443,06,2089,2089,-0.38523635268211365,-3.649345636367798
RGI60-06.00443,06,2090,2090,-0.5126718878746033,-5.0834736824035645
RGI60-06.00443,06,2091,2091,-0.44609567523002625,-4.429296016693115
RGI60-06.00443,06,2092,2092,-0.589599609375,-5.865908622741699
RGI60-06.00443,06,2093,2093,-0.6262200474739075,-6.528509140014648
RGI60-06.00443,06,2094,2094,-0.571507453918457,-5.970654487609863
RGI60-06.00443,06,2095,2095,-0.7415812611579895,-7.769519329071045
RGI60-06.00443,06,2096,2096,-0.6088095307350159,-6.6744537353515625
RGI60-06.00443,06,2097,2097,-0.5579819083213806,-6.130900859832764
RGI60-06.00443,06,2098,2098,-0.434869647026062,-4.785876750946045
RGI60-06.00443,06,2099,2099,-0.5149378776550293,-5.9168901443481445
RGI60-06.00443,06,2100,2100,-0.4295627772808075,-5.15488338470459
RGI60-06.00472,06,2001,2001,-0.17350368201732635,-1.4888663291931152
RGI60-06.00472,06,2002,2002,-0.10773279517889023,-0.9246983528137207
RGI60-06.00472,06,2003,2003,0.2997857928276062,2.5716800689697266
RGI60-06.00472,06,2004,2004,-0.11115115135908127,-0.953744113445282
RGI60-06.00472,06,2005,2005,-0.17043554782867432,-1.463028073310852
RGI60-06.00472,06,2006,2006,-0.055339645594358444,-0.4750967025756836
RGI60-06.00472,06,2007,2007,-0.08623699098825455,-0.7404868602752686
RGI60-06.00472,06,2008,2008,-0.0044333795085549355,-0.03812525421380997
RGI60-06.00472,06,2009,2009,-0.21920481324195862,-1.885331153869629
RGI60-06.00472,06,2010,2010,-0.04215904697775841,-0.36263057589530945
RGI60-06.00472,06,2011,2011,-0.20625700056552887,-1.7750015258789062
RGI60-06.00472,06,2012,2012,-0.01244240254163742,-0.10709527134895325
RGI60-06.00472,06,2013,2013,0.0041670408099889755,0.035868089646101
RGI60-06.00472,06,2014,2014,-0.01495059672743082,-0.12868058681488037
RGI60-06.00472,06,2015,2015,-0.09201464056968689,-0.7922000288963318
RGI60-06.00472,06,2016,2016,-0.01673317514359951,-0.14408309757709503
RGI60-06.00472,06,2017,2017,-0.18156513571739197,-1.5639351606369019
RGI60-06.00472,06,2018,2018,-0.18075142800807953,-1.5575997829437256
RGI60-06.00472,06,2019,2019,-0.009871294721961021,-0.08506322652101517
RGI60-06.00472,06,2020,2020,-0.14856015145778656,-1.2807904481887817
RGI60-06.00472,06,2021,2021,-0.2542712986469269,-2.193488597869873
RGI60-06.00472,06,2022,2022,-0.1497723013162613,-1.2925233840942383
RGI60-06.00472,06,2023,2023,-0.18733438849449158,-1.6175113916397095
RGI60-06.00472,06,2024,2024,-0.16598118841648102,-1.4338163137435913
RGI60-06.00472,06,2025,2025,-0.10385725647211075,-0.8974437117576599
RGI60-06.00472,06,2026,2026,-0.0813988596200943,-0.7035538554191589
RGI60-06.00472,06,2027,2027,-0.15708717703819275,-1.3582751750946045
RGI60-06.00472,06,2028,2028,-0.08848933130502701,-0.7653624415397644
RGI60-06.00472,06,2029,2029,-0.08963017910718918,-0.7754466533660889
RGI60-06.00472,06,2030,2030,-0.24386732280254364,-2.111255645751953
RGI60-06.00472,06,2031,2031,-0.30945783853530884,-2.681145668029785
RGI60-06.00472,06,2032,2032,-0.23655246198177338,-2.050913095474243
RGI60-06.00472,06,2033,2033,-0.20055274665355682,-1.7397888898849487
RGI60-06.00472,06,2034,2034,-0.1331607699394226,-1.1555942296981812
RGI60-06.00472,06,2035,2035,-0.12286374717950821,-1.0666378736495972
RGI60-06.00472,06,2036,2036,-0.16231326758861542,-1.4097524881362915
RGI60-06.00472,06,2037,2037,-0.21053309738636017,-1.8296377658843994
RGI60-06.00472,06,2038,2038,-0.19538326561450958,-1.6989587545394897
RGI60-06.00472,06,2039,2039,-0.06183033436536789,-0.5378090143203735
RGI60-06.00472,06,2040,2040,-0.3681109845638275,-3.204911470413208
RGI60-06.00472,06,2041,2041,-0.29568585753440857,-2.576456308364868
RGI60-06.00472,06,2042,2042,-0.26819008588790894,-2.3388419151306152
RGI60-06.00472,06,2043,2043,-0.28424379229545593,-2.480930805206299
RGI60-06.00472,06,2044,2044,-0.2957110106945038,-2.5877952575683594
RGI60-06.00472,06,2045,2045,-0.3285503089427948,-2.8777525424957275
RGI60-06.00472,06,2046,2046,-0.3651666045188904,-3.2019851207733154
RGI60-06.00472,06,2047,2047,-0.3483453392982483,-3.057554006576538
RGI60-06.00472,06,2048,2048,-0.41389182209968567,-3.6372687816619873
RGI60-06.00472,06,2049,2049,-0.45202434062957764,-3.977424383163452
RGI60-06.00472,06,2050,2050,-0.46108824014663696,-4.0624566078186035
RGI60-06.00472,06,2051,2051,-0.44321000576019287,-3.9098663330078125
RGI60-06.00472,06,2052,2052,-0.40855246782302856,-3.608423948287964
RGI60-06.00472,06,2053,2053,-0.38814300298690796,-3.432002305984497
RGI60-06.00472,06,2054,2054,-0.47739776968955994,-4.226602554321289
RGI60-06.00472,06,2055,2055,-0.2880113124847412,-2.5846428871154785
RGI60-06.00472,06,2056,2056,-0.30109021067619324,-2.75294828414917
RGI60-06.00472,06,2057,2057,-0.3463960289955139,-3.274390935897827
RGI60-06.00472,06,2058,2058,-0.2944789528846741,-2.789050340652466
RGI60-06.00472,06,2059,2059,-0.2822766602039337,-2.7276296615600586
RGI60-06.00472,06,2060,2060,-0.34621986746788025,-3.3489394187927246
RGI60-06.00472,06,2061,2061,-0.24216128885746002,-2.39448881149292
RGI60-06.00472,06,2062,2062,-0.28189918398857117,-2.7900407314300537
RGI60-06.00472,06,2063,2063,-0.25117799639701843,-2.488192319869995
RGI60-06.00472,06,2064,2064,-0.5298811197280884,-5.386934280395508
RGI60-06.00472,06,2065,2065,-0.3568041920661926,-3.6907787322998047
RGI60-06.00472,06,2066,2066,-0.3133941888809204,-3.2451512813568115
RGI60-06.00472,06,2067,2067,-0.265087366104126,-2.7526421546936035
RGI60-06.00472,06,2068,2068,-0.24863414466381073,-2.64363431930542
RGI60-06.00472,06,2069,2069,-0.2617853879928589,-2.884202241897583
RGI60-06.00472,06,2070,2070,-0.1838793307542801,-2.0266799926757812
RGI60-06.00472,06,2071,2071,-0.32559964060783386,-3.591245651245117
RGI60-06.00472,06,2072,2072,-0.4028461277484894,-4.447098255157471
RGI60-06.00472,06,2073,2073,-0.1541018784046173,-1.7017077207565308
RGI60-06.00472,06,2074,2074,-0.19664785265922546,-2.1724488735198975
RGI60-06.00472,06,2075,2075,-0.1909603774547577,-2.169405698776245
RGI60-06.00472,06,2076,2076,-0.17465606331825256,-1.9849311113357544
RGI60-06.00472,06,2077,2077,-0.16219058632850647,-1.8439114093780518
RGI60-06.00472,06,2078,2078,-0.203909233212471,-2.319241762161255
RGI60-06.00472,06,2079,2079,-0.21326777338981628,-2.426825761795044
RGI60-06.00472,06,2080,2080,-0.23111873865127563,-2.631300687789917
RGI60-06.00472,06,2081,2081,-0.2521951198577881,-2.87284517288208
RGI60-06.00472,06,2082,2082,-0.14360353350639343,-1.6872854232788086
RGI60-06.00472,06,2083,2083,-0.24617628753185272,-2.894124984741211
RGI60-06.00472,06,2084,2084,-0.23489150404930115,-2.762907028198242
RGI60-06.00472,06,2085,2085,-0.2849987745285034,-3.354482650756836
RGI60-06.00472,06,2086,2086,-0.26434600353240967,-3.113276958465576
RGI60-06.00472,06,2087,2087,-0.2036895602941513,-2.4000020027160645
RGI60-06.00472,06,2088,2088,-0.4267882704734802,-5.197442531585693
RGI60-06.00472,06,2089,2089,-0.10947133600711823,-1.3334612846374512
RGI60-06.00472,06,2090,2090,-0.254650354385376,-3.103736639022827
RGI60-06.00472,06,2091,2091,-0.23175469040870667,-2.8261947631835938
RGI60-06.00472,06,2092,2092,-0.2852897346019745,-3.598855972290039
RGI60-06.00472,06,2093,2093,-0.30558231472969055,-4.012558460235596
RGI60-06.00472,06,2094,2094,-0.29943397641181946,-3.934741973876953
RGI60-06.00472,06,2095,2095,-0.38892102241516113,-5.301214218139648
RGI60-06.00472,06,2096,2096,-0.2846904695034027,-3.8832976818084717
RGI60-06.00472,06,2097,2097,-0.31326523423194885,-4.438326835632324
RGI60-06.00472,06,2098,2098,-0.2517106831073761,-3.5685935020446777
RGI60-06.00472,06,2099,2099,-0.2312571406364441,-3.280635356903076
RGI60-06.00472,06,2100,2100,-0.1993977427482605,-2.941997528076172
RGI60-07.00493,07,2001,2001,0.0012390236370265484,0.26090168952941895
RGI60-07.00493,07,2002,2002,-0.0027462532743811607,-0.5787283778190613
RGI60-07.00493,07,2003,2003,-0.0021523989271372557,-0.45383474230766296
RGI60-07.00493,07,2004,2004,-0.004176707472652197,-0.8817124366760254
RGI60-07.00493,07,2005,2005,-0.002927591325715184,-0.6185257434844971
RGI60-07.00493,07,2006,2006,-0.004319379571825266,-0.9137073755264282
RGI60-07.00493,07,2007,2007,-0.0016062217764556408,-0.339934766292572
RGI60-07.00493,07,2008,2008,-0.003380183130502701,-0.7160971164703369
RGI60-07.00493,07,2009,2009,-0.0015591997653245926,-0.3304772973060608
RGI60-07.00493,07,2010,2010,-0.0011915755458176136,-0.2526620626449585
RGI60-07.00493,07,2011,2011,-0.001997307874262333,-0.42378929257392883
RGI60-07.00493,07,2012,2012,-0.0016297491965815425,-0.34598085284233093
RGI60-07.00493,07,2013,2013,0.0025514804292470217,0.5412496328353882
RGI60-07.00493,07,2014,2014,-0.008807776495814323,-1.873505711555481
RGI60-07.00493,07,2015,2015,0.0009604300721548498,0.20425604283809662
RGI60-07.00493,07,2016,2016,0.0008028815500438213,0.17072170972824097
RGI60-07.00493,07,2017,2017,-0.0008371896110475063,-0.17808443307876587
RGI60-07.00493,07,2018,2018,-0.003636658191680908,-0.7745267748832703
RGI60-07.00493,07,2019,2019,0.0037837864365428686,0.8050685524940491
RGI60-07.00493,07,2020,2020,-0.007298056036233902,-1.5564610958099365
RGI60-07.00493,07,2021,2021,-0.0028931850101798773,-0.6176416873931885
RGI60-07.00493,07,2022,2022,-0.0058852313086390495,-1.2588741779327393
RGI60-07.00493,07,2023,2023,-0.004752179142087698,-1.018140435218811
RGI60-07.00493,07,2024,2024,-0.0032256818376481533,-0.6919013261795044
RGI60-07.00493,07,2025,2025,-0.005960237234830856,-1.281036615371704
RGI60-07.00493,07,2026,2026,-0.004927979316562414,-1.0609550476074219
RGI60-07.00493,07,2027,2027,-0.007203520741313696,-1.5546188354492188
RGI60-07.00493,07,2028,2028,-0.008567881770431995,-1.8546541929244995
RGI60-07.00493,07,2029,2029,-0.003876536386087537,-0.8403433561325073
RGI60-07.00493,07,2030,2030,-0.009609756991267204,-2.0901167392730713
RGI60-07.00493,07,2031,2031,-0.008850734680891037,-1.9309746026992798
RGI60-07.00493,07,2032,2032,-0.004340039566159248,-0.9483969211578369
RGI60-07.00493,07,2033,2033,-0.007129366509616375,-1.5620217323303223
RGI60-07.00493,07,2034,2034,-0.0038615285884588957,-0.847425103187561
RGI60-07.00493,07,2035,2035,-0.005514100659638643,-1.2126379013061523
RGI60-07.00493,07,2036,2036,-0.010707681067287922,-2.365546226501465
RGI60-07.00493,07,2037,2037,-0.011211243458092213,-2.487053155899048
RGI60-07.00493,07,2038,2038,-0.009297526441514492,-2.069580078125
RGI60-07.00493,07,2039,2039,-0.012375622056424618,-2.7890541553497314
RGI60-07.00493,07,2040,2040,-0.012444516643881798,-2.817619800567627
RGI60-07.00493,07,2041,2041,-0.010833706706762314,-2.4627251625061035
RGI60-07.00493,07,2042,2042,-0.011676762253046036,-2.665900707244873
RGI60-07.00493,07,2043,2043,-0.013218406587839127,-3.0330710411071777
RGI60-07.00493,07,2044,2044,-0.009649799205362797,-2.2475624084472656
RGI60-07.00493,07,2045,2045,-0.009734692983329296,-2.310811758041382
RGI60-07.00493,07,2046,2046,-0.012896993197500706,-3.1265814304351807
RGI60-07.00493,07,2047,2047,-0.008869118057191372,-2.157989025115967
RGI60-07.00493,07,2048,2048,-0.012466019950807095,-3.096799612045288
RGI60-07.00493,07,2049,2049,-0.011975475586950779,-3.0873725414276123
RGI60-07.00493,07,2050,2050,-0.014159904792904854,-3.782386064529419
RGI60-07.00493,07,2051,2051,-0.008224190212786198,-2.3103387355804443
RGI60-07.00493,07,2052,2052,-0.005818495061248541,-1.759562611579895
RGI60-07.00493,07,2053,2053,-0.007839233614504337,-2.4191997051239014
RGI60-07.00493,07,2054,2054,-0.007517849560827017,-2.8259365558624268
RGI60-07.00493,07,2055,2055,-0.004895350895822048,-2.072017192840576
RGI60-07.00493,07,2056,2056,-0.004828365985304117,-2.1064999103546143
RGI60-07.00493,07,2057,2057,-0.0040816026739776134,-1.9523881673812866
RGI60-07.00493,07,2058,2058,-0.005418183282017708,-2.787386417388916
RGI60-07.00493,07,2059,2059,-0.00411083223298192,-2.977633237838745
RGI60-07.00493,07,2060,2060,-0.0011749626137316227,-1.1379328966140747
RGI60-07.00493,07,2061,2061,-0.001148195588029921,-4.213816165924072
RGI60-07.00493,07,2062,2062,-0.0002528128388803452,-7.636054039001465
RGI60-07.00493,07,2063,2063,-2.000881613639649e-05,-0.6075212359428406
RGI60-07.00493,07,2064,2064,-1.583817538630683e-05,-0.4828929305076599
RGI60-07.00493,07,2065,2065,3.9387518881994765e-06,0.11991207301616669
RGI60-07.00493,07,2066,2066,-3.2358471798943356e-05,-0.9938982725143433
RGI60-07.00493,07,2067,2067,-2.712616878852714e-05,-2.0758628845214844
RGI60-07.00493,07,2068,2068,-8.135199891512457e-07,-0.06230069324374199
RGI60-07.00493,07,2069,2069,-5.322599918144988e-06,-0.40954968333244324
RGI60-07.00493,07,2070,2070,9.671200018601667e-08,0.007440578658133745
RGI60-07.00493,07,2071,2071,-6.893520094308769e-06,-0.5336814522743225
RGI60-07.00493,07,2072,2072,-4.310400072427001e-07,-0.03338354453444481
RGI60-07.00493,07,2073,2073,-2.052079616987612e-05,-1.6197283267974854
RGI60-07.00493,07,2074,2074,1.9983308447990566e-05,0.17400886118412018
RGI60-07.00493,07,2075,2075,-1.696756407909561e-05,-1.335479736328125
RGI60-07.00493,07,2076,2076,-8.268491910712328e-06,-0.6558945178985596
RGI60-07.00493,07,2077,2077,-1.1470956451375969e-05,-0.9200246930122375
RGI60-07.00493,07,2078,2078,-3.644068101493758e-06,-0.29331257939338684
RGI60-07.00493,07,2079,2079,-5.612956101685995e-06,-0.454294353723526
RGI60-07.00493,07,2080,2080,5.903800115447666e-07,0.04775543138384819
RGI60-07.00493,07,2081,2081,-1.0226957783743273e-05,-0.8357522487640381
RGI60-07.00493,07,2082,2082,3.3653259379207157e-06,0.2740864157676697
RGI60-07.00493,07,2083,2083,2.2065200937504414e-06,0.1793118119239807
RGI60-07.00493,07,2084,2084,-4.3051159082097e-06,-0.35136717557907104
RGI60-07.00493,07,2085,2085,-1.1649937732727267e-05,-0.9621801376342773
RGI60-07.00493,07,2086,2086,-1.5818257452338003e-05,
RGI60-07.00493,07,2087,2087,0.0,0.0
RGI60-07.00493,07,2088,2088,0.0,0.0
RGI60-07.00493,07,2089,2089,0.0,0.0
RGI60-07.00493,07,2090,2090,0.0,0.0
RGI60-07.00493,07,2091,2091,0.0,0.0
RGI60-07.00493,07,2092,2092,0.0,0.0
RGI60-07.00493,07,2093,2093,0.0,0.0
RGI60-07.00493,07,2094,2094,0.0,0.0
RGI60-07.00493,07,2095,2095,0.0,0.0
RGI60-07.00493,07,2096,2096,0.0,0.0
RGI60-07.00493,07,2097,2097,0.0,0.0
RGI60-07.00493,07,2098,2098,0.0,0.0
RGI60-07.00493,07,2099,2099,0.0,0.0
RGI60-07.00493,07,2100,2100,0.0,0.0
RGI60-07.00504,07,2001,2001,0.000548798474483192,0.06094909831881523
RGI60-07.00504,07,2002,2002,-0.006737625226378441,-0.7486774921417236
RGI60-07.00504,07,2003,2003,-0.005598150659352541,-0.6223694086074829
RGI60-07.00504,07,2004,2004,-0.009920446202158928,-1.1038764715194702
RGI60-07.00504,07,2005,2005,-0.006937575526535511,-0.7724320888519287
RGI60-07.00504,07,2006,2006,-0.009612689726054668,-1.0795228481292725
RGI60-07.00504,07,2007,2007,-0.004633984994143248,-0.5206148028373718
RGI60-07.00504,07,2008,2008,-0.008089764043688774,-0.9095190167427063
RGI60-07.00504,07,2009,2009,-0.004841144196689129,-0.5445097088813782
RGI60-07.00504,07,2010,2010,-0.003900964977219701,-0.43891456723213196
RGI60-07.00504,07,2011,2011,-0.005718278232961893,-0.6437219977378845
RGI60-07.00504,07,2012,2012,-0.004947181791067123,-0.5571600198745728
RGI60-07.00504,07,2013,2013,0.0031161713413894176,0.3481171429157257
RGI60-07.00504,07,2014,2014,-0.018126143142580986,-2.044179677963257
RGI60-07.00504,07,2015,2015,0.0006912737153470516,0.07795104384422302
RGI60-07.00504,07,2016,2016,0.0002080768026644364,0.02346714772284031
RGI60-07.00504,07,2017,2017,-0.005330895073711872,-0.6014288663864136
RGI60-07.00504,07,2018,2018,-0.008729723282158375,-0.985691487789154
RGI60-07.00504,07,2019,2019,0.004788781050592661,0.5404741168022156
RGI60-07.00504,07,2020,2020,-0.015364522114396095,-1.7366703748703003
RGI60-07.00504,07,2021,2021,-0.007311589550226927,-0.8270056843757629
RGI60-07.00504,07,2022,2022,-0.012928810901939869,-1.4641839265823364
RGI60-07.00504,07,2023,2023,-0.010691936127841473,-1.2120989561080933
RGI60-07.00504,07,2024,2024,-0.008063221350312233,-0.9148175716400146
RGI60-07.00504,07,2025,2025,-0.012971671298146248,-1.4735572338104248
RGI60-07.00504,07,2026,2026,-0.011273044161498547,-1.282005786895752
RGI60-07.00504,07,2027,2027,-0.015239086002111435,-1.735590934753418
RGI60-07.00504,07,2028,2028,-0.017949458211660385,-2.047938346862793
RGI60-07.00504,07,2029,2029,-0.009109962731599808,-1.0403467416763306
RGI60-07.00504,07,2030,2030,-0.019847512245178223,-2.27107310295105
RGI60-07.00504,07,2031,2031,-0.018332909792661667,-2.1016042232513428
RGI60-07.00504,07,2032,2032,-0.010051976889371872,-1.1534559726715088
RGI60-07.00504,07,2033,2033,-0.015416163951158524,-1.7717740535736084
RGI60-07.00504,07,2034,2034,-0.00955111812800169,-1.0987982749938965
RGI60-07.00504,07,2035,2035,-0.01249551959335804,-1.4393863677978516
RGI60-07.00504,07,2036,2036,-0.022090187296271324,-2.5503649711608887
RGI60-07.00504,07,2037,2037,-0.023968186229467392,-2.774080753326416
RGI60-07.00504,07,2038,2038,-0.01984836347401142,-2.3020248413085938
RGI60-07.00504,07,2039,2039,-0.02612415701150894,-3.0548603534698486
RGI60-07.00504,07,2040,2040,-0.027294958010315895,-3.2006943225860596
RGI60-07.00504,07,2041,2041,-0.023051206022500992,-2.7094595432281494
RGI60-07.00504,07,2042,2042,-0.024705007672309875,-2.911318778991699
RGI60-07.00504,07,2043,2043,-0.028365882113575935,-3.352691411972046
RGI60-07.00504,07,2044,2044,-0.020980169996619225,-2.485189914703369
RGI60-07.00504,07,2045,2045,-0.021557575091719627,-2.559390068054199
RGI60-07.00504,07,2046,2046,-0.029087956994771957,-3.493072509765625
RGI60-07.00504,07,2047,2047,-0.02148851752281189,-2.5863540172576904
RGI60-07.00504,07,2048,2048,-0.028706684708595276,-3.6627280712127686
RGI60-07.00504,07,2049,2049,-0.027509883046150208,-3.8783342838287354
RGI60-07.00504,07,2050,2050,-0.0284073818475008,-4.483561038970947
RGI60-07.00504,07,2051,2051,-0.01612064428627491,-2.7306697368621826
RGI60-07.00504,07,2052,2052,-0.012264300137758255,-2.217505693435669
RGI60-07.00504,07,2053,2053,-0.014438637532293797,-2.947632074356079
RGI60-07.00504,07,2054,2054,-0.013736231252551079,-3.2094645500183105
RGI60-07.00504,07,2055,2055,-0.010289005003869534,-2.410449504852295
RGI60-07.00504,07,2056,2056,-0.009817641228437424,-2.8320841789245605
RGI60-07.00504,07,2057,2057,-0.007957356981933117,-2.840421438217163
RGI60-07.00504,07,2058,2058,-0.008239763788878918,-3.9643616676330566
RGI60-07.00504,07,2059,2059,-0.0071236323565244675,-3.6714446544647217
RGI60-07.00504,07,2060,2060,-0.004707043524831533,-2.281554937362671
RGI60-07.00504,07,2061,2061,-0.0064165787771344185,-3.331634759902954
RGI60-07.00504,07,2062,2062,-0.007069765590131283,-4.148354530334473
RGI60-07.00504,07,2063,2063,-0.007146967109292746,-7.0522050857543945
RGI60-07.00504,07,2064,2064,-0.004230010323226452,-5.8206610679626465
RGI60-07.00504,07,2065,2065,-0.0034126625396311283,-5.747427463531494
RGI60-07.00504,07,2066,2066,-0.0025991122238337994,-8.274418830871582
RGI60-07.00504,07,2067,2067,-0.00034460413735359907,-8.931671142578125
RGI60-07.00504,07,2068,2068,-1.2431168215698563e-05,-0.32312434911727905
RGI60-07.00504,07,2069,2069,-2.526038406358566e-05,-0.6607426404953003
RGI60-07.00504,07,2070,2070,-7.980767804838251e-06,-0.20913153886795044
RGI60-07.00504,07,2071,2071,-2.8933056455571204e-05,-0.7637874484062195
RGI60-07.00504,07,2072,2072,-9.554752068652306e-06,-0.25280624628067017
RGI60-07.00504,07,2073,2073,-6.689177826046944e-05,-1.8023632764816284
RGI60-07.00504,07,2074,2074,1.5300704035325907e-05,0.12664788961410522
RGI60-07.00504,07,2075,2075,-2.6507583243073896e-05,-0.7158613204956055
RGI60-07.00504,07,2076,2076,-3.224318425054662e-05,-0.8784388303756714
RGI60-07.00504,07,2077,2077,-3.111292971880175e-05,-3.287949323654175
RGI60-07.00504,07,2078,2078,-3.845807896141196e-06,-0.40985310077667236
RGI60-07.00504,07,2079,2079,-5.12633596372325e-06,-0.5526116490364075
RGI60-07.00504,07,2080,2080,-8.094240229183924e-07,-0.08741465955972672
RGI60-07.00504,07,2081,2081,-8.840008376864716e-06,-0.974416971206665
RGI60-07.00504,07,2082,2082,1.0655199957909645e-06,0.1171552985906601
RGI60-07.00504,07,2083,2083,4.1043199416890275e-07,0.04508459195494652
RGI60-07.00504,07,2084,2084,-4.214703949401155e-06,-0.4676140248775482
RGI60-07.00504,07,2085,2085,-9.627631698094774e-06,-1.0936615467071533
RGI60-07.00504,07,2086,2086,-2.0062720068381168e-05,-2.4032042026519775
RGI60-07.00504,07,2087,2087,-1.2033783605147619e-05,-1.4924259185791016
RGI60-07.00504,07,2088,2088,-6.225624019862153e-06,-0.7868872284889221
RGI60-07.00504,07,2089,2089,-5.6007238526945e-06,-0.7205464839935303
RGI60-07.00504,07,2090,2090,-5.718723969039274e-06,-0.7496514916419983
RGI60-07.00504,07,2091,2091,-9.634592061047442e-06,-1.30569326877594
RGI60-07.00504,07,2092,2092,-5.484890152729349e-06,-0.7583182454109192
RGI60-07.00504,07,2093,2093,-1.631007035030052e-05,-2.4054577350616455
RGI60-07.00504,07,2094,2094,-8.44745500216959e-06,
RGI60-07.00504,07,2095,2095,0.0,0.0
RGI60-07.00504,07,2096,2096,0.0,0.0
RGI60-07.00504,07,2097,2097,0.0,0.0
RGI60-07.00504,07,2098,2098,0.0,0.0
RGI60-07.00504,07,2099,2099,0.0,0.0
RGI60-07.00504,07,2100,2100,0.0,0.0
