rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-06.00449,2009-01-01_2010-01-01,68000.0,0.1627,5.1845,11067.0,352574.0,9e-06,0.0003,0.1383,4.4075,1.0,1.0,0.6,0.6,6
RGI60-06.00449,2010-01-01_2011-01-01,68000.0,0.0646,5.0993,4394.0,346759.0,4e-06,0.000295,0.0549,4.3345,1.0,1.0,0.0,0.0,6
RGI60-06.00449,2010-01-01_2012-01-01,68000.0,0.0088,2.5664,601.0,174517.0,1e-06,0.000148,0.0075,2.1815,1.0,1.0,2.6,1.0,6
RGI60-06.00449,2010-01-01_2015-01-01,68000.0,0.1032,1.0256,7017.0,69793.0,6e-06,5.9e-05,0.0877,0.8731,1.0,1.0,7.2,4.0,6
RGI60-06.00449,2010-01-01_2020-01-01,68000.0,-0.0661,0.5328,-4494.0,36270.0,-4e-06,3.1e-05,-0.0562,0.4539,1.0,1.0,14.2,8.0,6
RGI60-06.00449,2011-01-01_2012-01-01,68000.0,-0.0469,4.9869,-3191.0,339111.0,-3e-06,0.000288,-0.0399,4.2389,1.0,1.0,2.6,1.0,6
RGI60-06.00449,2012-01-01_2013-01-01,68000.0,-0.0916,5.0603,-6227.0,344110.0,-5e-06,0.000292,-0.0778,4.3015,1.0,1.0,2.0,1.0,6
RGI60-06.00449,2012-01-01_2014-01-01,68000.0,-0.0101,2.5124,-690.0,170841.0,-1e-06,0.000145,-0.0086,2.1355,1.0,1.0,3.0,2.0,6
RGI60-06.00449,2012-01-01_2016-01-01,68000.0,0.0914,1.2593,6216.0,85666.0,5e-06,7.3e-05,0.0777,1.0713,1.0,1.0,6.6,4.0,6
RGI60-06.00449,2013-01-01_2014-01-01,68000.0,0.0713,5.0639,4848.0,344349.0,4e-06,0.000293,0.0606,4.3044,1.0,1.0,1.0,1.0,6
RGI60-06.00449,2014-01-01_2015-01-01,68000.0,0.5186,5.0196,35263.0,341614.0,3e-05,0.00029,0.4408,4.2738,1.0,1.0,1.6,1.0,6
RGI60-06.00449,2014-01-01_2016-01-01,68000.0,0.193,2.5203,13122.0,171461.0,1.1e-05,0.000146,0.164,2.1443,1.0,1.0,3.6,2.0,6
RGI60-06.00449,2015-01-01_2016-01-01,68000.0,-0.1326,5.032,-9018.0,342196.0,-8e-06,0.000291,-0.1127,4.2777,1.0,1.0,2.0,1.0,6
RGI60-06.00449,2015-01-01_2020-01-01,68000.0,-0.2354,1.043,-16005.0,71202.0,-1.4e-05,6.1e-05,-0.2001,0.8936,1.0,1.0,7.0,4.0,6
RGI60-06.00449,2016-01-01_2017-01-01,68000.0,-0.5223,5.164,-35517.0,351427.0,-3e-05,0.000299,-0.444,4.3964,1.0,1.0,1.0,1.0,6
RGI60-06.00449,2016-01-01_2018-01-01,68000.0,-0.3653,2.5504,-24840.0,173704.0,-2.1e-05,0.000148,-0.3105,2.1748,1.0,1.0,2.0,2.0,6
RGI60-06.00449,2016-01-01_2020-01-01,68000.0,-0.261,1.3088,-17751.0,89273.0,-1.5e-05,7.6e-05,-0.2219,1.1194,1.0,1.0,5.0,3.0,6
RGI60-06.00449,2017-01-01_2018-01-01,68000.0,-0.2083,5.2108,-14163.0,354380.0,-1.2e-05,0.000301,-0.177,4.4303,1.0,1.0,1.0,1.0,6
RGI60-06.00449,2018-01-01_2019-01-01,68000.0,-0.2878,5.2241,-19572.0,355323.0,-1.7e-05,0.000302,-0.2447,4.4426,1.0,1.0,0.0,0.0,6
RGI60-06.00449,2018-01-01_2020-01-01,68000.0,-0.1568,2.6408,-10662.0,179622.0,-9e-06,0.000153,-0.1333,2.2459,1.0,1.0,3.0,1.0,6
RGI60-06.00449,2019-01-01_2020-01-01,68000.0,-0.0258,5.3555,-1752.0,364174.0,-1e-06,0.00031,-0.0219,4.5522,1.0,1.0,3.0,1.0,6
RGI60-06.00450,2000-01-01_2001-01-01,1595000.0,0.1569,3.2818,250249.0,5234470.0,0.000213,0.004449,0.1334,2.7896,1.0,1.0,0.96,0.96,6
RGI60-06.00450,2000-01-01_2002-01-01,1595000.0,0.1514,1.6212,241451.0,2585846.0,0.000205,0.002198,0.1287,1.3781,1.0,1.0,0.96,0.96,6
RGI60-06.00450,2000-01-01_2004-01-01,1595000.0,0.1032,0.7941,164585.0,1266721.0,0.00014,0.001077,0.0877,0.6751,1.0,1.0,7.72,2.96,6
RGI60-06.00450,2000-01-01_2005-01-01,1595000.0,0.0856,0.6364,136595.0,1015122.0,0.000116,0.000863,0.0728,0.541,1.0,1.0,9.26,3.85,6
RGI60-06.00450,2000-01-01_2010-01-01,1595000.0,0.0401,0.342,63984.0,545563.0,5.4e-05,0.000464,0.0341,0.2908,1.0,1.0,19.41,8.29,6
RGI60-06.00450,2000-01-01_2020-01-01,1595000.0,-0.0613,0.1634,-97813.0,260741.0,-8.3e-05,0.000222,-0.0521,0.1391,1.0,1.0,33.92,16.19,6
RGI60-06.00450,2001-01-01_2002-01-01,1595000.0,0.1459,3.1903,232653.0,5088615.0,0.000198,0.004325,0.124,2.7118,1.0,1.0,0.0,0.0,6
RGI60-06.00450,2002-01-01_2003-01-01,1595000.0,0.0788,3.1031,125731.0,4949516.0,0.000107,0.004207,0.067,2.6377,1.0,1.0,2.78,1.0,6
RGI60-06.00450,2002-01-01_2004-01-01,1595000.0,0.055,1.541,87719.0,2457920.0,7.5e-05,0.002089,0.0467,1.3099,1.0,1.0,6.76,2.0,6
RGI60-06.00450,2003-01-01_2004-01-01,1595000.0,0.0312,3.0343,49708.0,4839780.0,4.2e-05,0.004114,0.0265,2.5792,1.0,1.0,3.98,1.0,6
RGI60-06.00450,2004-01-01_2005-01-01,1595000.0,0.0154,3.0185,24635.0,4814508.0,2.1e-05,0.004092,0.0131,2.5657,1.0,1.0,1.54,0.88,6
RGI60-06.00450,2004-01-01_2006-01-01,1595000.0,-0.026,1.5073,-41449.0,2404140.0,-3.5e-05,0.002044,-0.0221,1.2812,1.0,1.0,5.31,1.88,6
RGI60-06.00450,2004-01-01_2008-01-01,1595000.0,-0.0595,0.7561,-94914.0,1205934.0,-8.1e-05,0.001025,-0.0506,0.6427,1.0,1.0,10.14,3.88,6
RGI60-06.00450,2005-01-01_2006-01-01,1595000.0,-0.0674,3.0203,-107533.0,4817459.0,-9.1e-05,0.004095,-0.0573,2.5673,1.0,1.0,3.78,1.0,6
RGI60-06.00450,2005-01-01_2010-01-01,1595000.0,-0.0054,0.6548,-8627.0,1044418.0,-7e-06,0.000888,-0.0046,0.5566,1.0,1.0,10.15,4.44,6
RGI60-06.00450,2006-01-01_2007-01-01,1595000.0,-0.2199,3.0238,-350797.0,4823002.0,-0.000298,0.0041,-0.1869,2.5703,1.0,1.0,3.23,1.0,6
RGI60-06.00450,2006-01-01_2008-01-01,1595000.0,-0.093,1.513,-148379.0,2413321.0,-0.000126,0.002051,-0.0791,1.2861,1.0,1.0,4.82,2.0,6
RGI60-06.00450,2007-01-01_2008-01-01,1595000.0,0.0339,3.0334,54038.0,4838264.0,4.6e-05,0.004113,0.0288,2.5784,1.0,1.0,1.59,1.0,6
RGI60-06.00450,2008-01-01_2009-01-01,1595000.0,0.1506,3.1665,240276.0,5050673.0,0.000204,0.004293,0.128,2.6916,1.0,1.0,1.11,1.0,6
RGI60-06.00450,2008-01-01_2010-01-01,1595000.0,0.1132,1.6397,180578.0,2615295.0,0.000153,0.002223,0.0962,1.3938,1.0,1.0,1.56,1.44,6
RGI60-06.00450,2008-01-01_2012-01-01,1595000.0,0.042,0.7632,66985.0,1217317.0,5.7e-05,0.001035,0.0357,0.6487,1.0,1.0,3.1,2.46,6
RGI60-06.00450,2009-01-01_2010-01-01,1595000.0,0.0758,3.4008,120881.0,5424326.0,0.000103,0.004611,0.0644,2.8907,1.0,1.0,0.44,0.44,6
RGI60-06.00450,2010-01-01_2011-01-01,1595000.0,-0.0594,3.3461,-94818.0,5337024.0,-8.1e-05,0.004536,-0.0505,2.8442,1.0,1.0,0.02,0.02,6
RGI60-06.00450,2010-01-01_2012-01-01,1595000.0,-0.0292,1.6476,-46607.0,2627912.0,-4e-05,0.002234,-0.0248,1.4005,1.0,1.0,1.55,1.02,6
RGI60-06.00450,2010-01-01_2015-01-01,1595000.0,-0.0941,0.655,-150123.0,1044849.0,-0.000128,0.000888,-0.08,0.5569,1.0,1.0,7.18,3.99,6
RGI60-06.00450,2010-01-01_2020-01-01,1595000.0,-0.1628,0.3358,-259610.0,535922.0,-0.000221,0.000456,-0.1384,0.286,1.0,1.0,14.51,7.9,6
RGI60-06.00450,2011-01-01_2012-01-01,1595000.0,0.001,3.1244,1604.0,4983454.0,1e-06,0.004236,0.0009,2.6558,1.0,1.0,1.53,1.0,6
RGI60-06.00450,2012-01-01_2013-01-01,1595000.0,-0.0465,3.1139,-74193.0,4966703.0,-6.3e-05,0.004222,-0.0395,2.6468,1.0,1.0,1.96,0.98,6
RGI60-06.00450,2012-01-01_2014-01-01,1595000.0,-0.1224,1.5311,-195158.0,2442143.0,-0.000166,0.002076,-0.104,1.3015,1.0,1.0,2.96,1.98,6
RGI60-06.00450,2012-01-01_2016-01-01,1595000.0,-0.1371,0.765,-218604.0,1220339.0,-0.000186,0.001037,-0.1165,0.6504,1.0,1.0,6.84,3.88,6
RGI60-06.00450,2013-01-01_2014-01-01,1595000.0,-0.1982,3.1064,-316123.0,4954735.0,-0.000269,0.004212,-0.1685,2.6405,1.0,1.0,1.0,1.0,6
RGI60-06.00450,2014-01-01_2015-01-01,1595000.0,-0.1675,3.0407,-267087.0,4849930.0,-0.000227,0.004122,-0.1423,2.5846,1.0,1.0,2.67,1.0,6
RGI60-06.00450,2014-01-01_2016-01-01,1595000.0,-0.1518,1.5262,-242051.0,2434415.0,-0.000206,0.002069,-0.129,1.2974,1.0,1.0,3.88,1.91,6
RGI60-06.00450,2015-01-01_2016-01-01,1595000.0,-0.1361,3.0386,-217016.0,4846622.0,-0.000184,0.00412,-0.1157,2.5829,1.0,1.0,1.21,0.91,6
RGI60-06.00450,2015-01-01_2020-01-01,1595000.0,-0.2314,0.6232,-369097.0,994386.0,-0.000314,0.000846,-0.1967,0.5303,1.0,1.0,7.33,3.9,6
RGI60-06.00450,2016-01-01_2017-01-01,1595000.0,-0.2971,3.1092,-473952.0,4959321.0,-0.000403,0.004216,-0.2526,2.643,1.0,1.0,1.88,1.0,6
RGI60-06.00450,2016-01-01_2018-01-01,1595000.0,-0.3049,1.5209,-486279.0,2426105.0,-0.000413,0.002062,-0.2591,1.2932,1.0,1.0,4.1,1.99,6
RGI60-06.00450,2016-01-01_2020-01-01,1595000.0,-0.2552,0.7819,-407118.0,1247467.0,-0.000346,0.001061,-0.217,0.6652,1.0,1.0,6.12,2.99,6
RGI60-06.00450,2017-01-01_2018-01-01,1595000.0,-0.3126,3.1008,-498606.0,4945855.0,-0.000424,0.004204,-0.2657,2.6359,1.0,1.0,2.22,0.99,6
RGI60-06.00450,2018-01-01_2019-01-01,1595000.0,-0.1729,3.1508,-275834.0,5025491.0,-0.000234,0.004272,-0.147,2.6782,1.0,1.0,0.0,0.0,6
RGI60-06.00450,2018-01-01_2020-01-01,1595000.0,-0.2056,1.5596,-327957.0,2487627.0,-0.000279,0.002115,-0.1748,1.3258,1.0,1.0,2.02,1.0,6
RGI60-06.00450,2019-01-01_2020-01-01,1595000.0,-0.2383,3.2336,-380080.0,5157661.0,-0.000323,0.004384,-0.2026,2.7487,1.0,1.0,2.02,1.0,6
RGI60-06.00451,2000-01-01_2001-01-01,1223000.0,-1.6056,3.4551,-1963601.0,4227795.0,-0.001669,0.003596,-1.3647,2.9414,1.0,1.0,0.12,0.12,6
RGI60-06.00451,2000-01-01_2002-01-01,1223000.0,-1.6353,1.6893,-1999971.0,2070566.0,-0.0017,0.001764,-1.39,1.4456,1.0,1.0,2.68,1.11,6
RGI60-06.00451,2000-01-01_2004-01-01,1223000.0,-1.7387,0.8437,-2126400.0,1042203.0,-0.001807,0.000895,-1.4779,0.7388,1.0,1.0,11.39,3.11,6
RGI60-06.00451,2000-01-01_2005-01-01,1223000.0,-1.745,0.6797,-2134103.0,844167.0,-0.001814,0.000729,-1.4832,0.6046,1.0,1.0,15.16,4.11,6
RGI60-06.00451,2000-01-01_2010-01-01,1223000.0,-1.3532,0.3411,-1655014.0,432431.0,-0.001407,0.000381,-1.1503,0.3212,1.0,1.0,26.2,8.02,6
RGI60-06.00451,2000-01-01_2020-01-01,1223000.0,-0.8557,0.1866,-1046563.0,239318.0,-0.00089,0.000213,-0.7274,0.1811,1.0,1.0,46.7,16.08,6
RGI60-06.00451,2001-01-01_2002-01-01,1223000.0,-1.665,3.0886,-2036340.0,3779978.0,-0.001731,0.003215,-1.4153,2.6308,1.0,1.0,2.56,0.99,6
RGI60-06.00451,2002-01-01_2003-01-01,1223000.0,-1.9769,3.0283,-2417781.0,3707359.0,-0.002055,0.003155,-1.6804,2.582,1.0,1.0,2.51,1.0,6
RGI60-06.00451,2002-01-01_2004-01-01,1223000.0,-1.8421,1.4993,-2252829.0,1840203.0,-0.001915,0.00157,-1.5657,1.2882,1.0,1.0,8.71,2.0,6
RGI60-06.00451,2003-01-01_2004-01-01,1223000.0,-1.7072,3.0243,-2087876.0,3701477.0,-0.001775,0.003149,-1.4511,2.5765,1.0,1.0,6.2,1.0,6
RGI60-06.00451,2004-01-01_2005-01-01,1223000.0,-1.7702,3.0212,-2164919.0,3697978.0,-0.00184,0.003146,-1.5046,2.5744,1.0,1.0,3.77,1.0,6
RGI60-06.00451,2004-01-01_2006-01-01,1223000.0,-1.5444,1.5059,-1888767.0,1846299.0,-0.001605,0.001573,-1.3127,1.2897,1.0,1.0,8.57,2.0,6
RGI60-06.00451,2004-01-01_2008-01-01,1223000.0,-1.2121,0.7516,-1482388.0,924862.0,-0.00126,0.000791,-1.0303,0.6508,1.0,1.0,11.39,3.9,6
RGI60-06.00451,2005-01-01_2006-01-01,1223000.0,-1.3186,3.0383,-1612616.0,3717544.0,-0.001371,0.003161,-1.1208,2.5861,1.0,1.0,4.8,1.0,6
RGI60-06.00451,2005-01-01_2010-01-01,1223000.0,-0.9615,0.6123,-1175925.0,753221.0,-0.001,0.000644,-0.8173,0.5297,1.0,1.0,11.04,3.9,6
RGI60-06.00451,2006-01-01_2007-01-01,1223000.0,-0.7711,3.0599,-943039.0,3742853.0,-0.000802,0.003182,-0.6554,2.6021,1.0,1.0,1.89,1.0,6
RGI60-06.00451,2006-01-01_2008-01-01,1223000.0,-0.8798,1.5118,-1076008.0,1850437.0,-0.000915,0.001574,-0.7478,1.2882,1.0,1.0,2.82,1.9,6
RGI60-06.00451,2007-01-01_2008-01-01,1223000.0,-0.9885,3.0547,-1208978.0,3736772.0,-0.001028,0.003177,-0.8403,2.5984,1.0,1.0,0.93,0.9,6
RGI60-06.00451,2008-01-01_2009-01-01,1223000.0,-1.0526,3.0335,-1287309.0,3711088.0,-0.001094,0.003155,-0.8947,2.5808,1.0,1.0,3.42,1.0,6
RGI60-06.00451,2008-01-01_2010-01-01,1223000.0,-0.8647,1.5235,-1057496.0,1864665.0,-0.000899,0.001586,-0.735,1.298,1.0,1.0,3.42,1.0,6
RGI60-06.00451,2008-01-01_2012-01-01,1223000.0,-0.7579,0.7613,-926856.0,933255.0,-0.000788,0.000795,-0.6442,0.6517,1.0,1.0,7.37,2.98,6
RGI60-06.00451,2009-01-01_2010-01-01,1223000.0,-0.6768,3.0621,-827684.0,3745389.0,-0.000704,0.003184,-0.5753,2.6037,1.0,1.0,0.0,0.0,6
RGI60-06.00451,2010-01-01_2011-01-01,1223000.0,-0.676,3.074,-826697.0,3759903.0,-0.000703,0.003196,-0.5746,2.6138,1.0,1.0,0.98,0.98,6
RGI60-06.00451,2010-01-01_2012-01-01,1223000.0,-0.651,1.5368,-796216.0,1880344.0,-0.000677,0.001599,-0.5534,1.308,1.0,1.0,3.95,1.98,6
RGI60-06.00451,2010-01-01_2015-01-01,1223000.0,-0.597,0.6188,-730169.0,758458.0,-0.000621,0.000646,-0.5075,0.5295,1.0,1.0,8.82,4.63,6
RGI60-06.00451,2010-01-01_2020-01-01,1223000.0,-0.3582,0.3428,-438111.0,420365.0,-0.000372,0.000358,-0.3045,0.2937,1.0,1.0,20.5,8.07,6
RGI60-06.00451,2011-01-01_2012-01-01,1223000.0,-0.6261,3.0722,-765734.0,3757670.0,-0.000651,0.003194,-0.5322,2.6122,1.0,1.0,2.97,1.0,6
RGI60-06.00451,2012-01-01_2013-01-01,1223000.0,-0.6204,3.0542,-758689.0,3735666.0,-0.000645,0.003176,-0.5273,2.5969,1.0,1.0,2.0,1.0,6
RGI60-06.00451,2012-01-01_2014-01-01,1223000.0,-0.6246,1.5211,-763830.0,1861020.0,-0.000649,0.001583,-0.5309,1.2945,1.0,1.0,2.98,1.65,6
RGI60-06.00451,2012-01-01_2016-01-01,1223000.0,-0.4776,0.7592,-584100.0,929323.0,-0.000496,0.000791,-0.406,0.6471,1.0,1.0,7.8,3.65,6
RGI60-06.00451,2013-01-01_2014-01-01,1223000.0,-0.6288,3.0243,-768970.0,3699104.0,-0.000654,0.003145,-0.5344,2.5715,1.0,1.0,0.98,0.65,6
RGI60-06.00451,2014-01-01_2015-01-01,1223000.0,-0.434,3.0627,-530754.0,3745865.0,-0.000451,0.003184,-0.3689,2.6037,1.0,1.0,1.89,1.0,6
RGI60-06.00451,2014-01-01_2016-01-01,1223000.0,-0.3306,1.5033,-404371.0,1838724.0,-0.000344,0.001563,-0.281,1.2782,1.0,1.0,4.83,2.0,6
RGI60-06.00451,2015-01-01_2016-01-01,1223000.0,-0.2273,3.0572,-277987.0,3739043.0,-0.000236,0.003178,-0.1932,2.5988,1.0,1.0,2.93,1.0,6
RGI60-06.00451,2015-01-01_2020-01-01,1223000.0,-0.1194,0.689,-146053.0,842702.0,-0.000124,0.000716,-0.1015,0.5858,1.0,1.0,11.68,3.43,6
RGI60-06.00451,2016-01-01_2017-01-01,1223000.0,-0.1134,3.0714,-138644.0,3756348.0,-0.000118,0.003193,-0.0964,2.6107,1.0,1.0,5.39,1.0,6
RGI60-06.00451,2016-01-01_2018-01-01,1223000.0,-0.1345,1.5007,-164462.0,1835445.0,-0.00014,0.00156,-0.1143,1.2757,1.0,1.0,8.31,2.0,6
RGI60-06.00451,2016-01-01_2020-01-01,1223000.0,-0.0925,0.8488,-113070.0,1038102.0,-9.6e-05,0.000882,-0.0786,0.7215,1.0,1.0,8.75,2.43,6
RGI60-06.00451,2017-01-01_2018-01-01,1223000.0,-0.1556,3.0719,-190281.0,3756956.0,-0.000162,0.003193,-0.1322,2.6112,1.0,1.0,2.92,1.0,6
RGI60-06.00451,2018-01-01_2019-01-01,1223000.0,-0.1214,3.2235,-148476.0,3942363.0,-0.000126,0.003351,-0.1032,2.74,1.0,1.0,0.0,0.0,6
RGI60-06.00451,2018-01-01_2020-01-01,1223000.0,-0.0504,1.6978,-61677.0,2076420.0,-5.2e-05,0.001765,-0.0429,1.4431,1.0,1.0,0.43,0.43,6
RGI60-06.00451,2019-01-01_2020-01-01,1223000.0,0.0205,3.5929,25122.0,4394168.0,2.1e-05,0.003735,0.0175,3.054,1.0,1.0,0.43,0.43,6
RGI60-06.00452,2000-01-01_2001-01-01,237000.0,-1.4005,4.0424,-331915.0,959772.0,-0.000282,0.000816,-1.1904,3.4494,1.0,1.0,0.0,0.0,6
RGI60-06.00452,2000-01-01_2002-01-01,237000.0,-1.2415,1.9895,-294235.0,474265.0,-0.00025,0.000404,-1.0553,1.7124,1.0,1.0,2.0,1.0,6
RGI60-06.00452,2000-01-01_2004-01-01,237000.0,-1.032,0.9889,-244586.0,238180.0,-0.000208,0.000203,-0.8772,0.8699,1.0,1.0,6.62,2.92,6
RGI60-06.00452,2000-01-01_2005-01-01,237000.0,-1.1914,0.7969,-282370.0,195090.0,-0.00024,0.000167,-1.0127,0.7249,1.0,1.0,10.29,3.92,6
RGI60-06.00452,2000-01-01_2010-01-01,237000.0,-0.8497,0.3983,-201372.0,100640.0,-0.000171,8.6e-05,-0.7222,0.3854,1.0,1.0,16.71,7.04,6
RGI60-06.00452,2000-01-01_2020-01-01,237000.0,-0.0519,0.2076,-12299.0,49237.0,-1e-05,4.2e-05,-0.0441,0.1768,1.0,1.0,37.38,16.0,6
RGI60-06.00452,2001-01-01_2002-01-01,237000.0,-1.0825,3.6687,-256554.0,870627.0,-0.000218,0.00074,-0.9201,3.1272,1.0,1.0,2.0,1.0,6
RGI60-06.00452,2002-01-01_2003-01-01,237000.0,-0.3982,3.6322,-94379.0,860976.0,-8e-05,0.000732,-0.3385,3.0885,1.0,1.0,0.92,0.92,6
RGI60-06.00452,2002-01-01_2004-01-01,237000.0,-0.8225,1.7865,-194937.0,424754.0,-0.000166,0.000361,-0.6991,1.529,1.0,1.0,4.62,1.92,6
RGI60-06.00452,2003-01-01_2004-01-01,237000.0,-1.2468,3.6066,-295495.0,856306.0,-0.000251,0.000728,-1.0598,3.0775,1.0,1.0,3.71,1.0,6
RGI60-06.00452,2004-01-01_2005-01-01,237000.0,-1.8291,3.5789,-433508.0,851522.0,-0.000368,0.000724,-1.5548,3.0678,1.0,1.0,3.67,1.0,6
RGI60-06.00452,2004-01-01_2006-01-01,237000.0,-1.3417,1.8012,-317990.0,430423.0,-0.00027,0.000366,-1.1405,1.5584,1.0,1.0,5.79,2.0,6
RGI60-06.00452,2004-01-01_2008-01-01,237000.0,-1.2125,0.8892,-287367.0,216534.0,-0.000244,0.000185,-1.0306,0.8002,1.0,1.0,6.92,3.12,6
RGI60-06.00452,2005-01-01_2006-01-01,237000.0,-0.8543,3.6337,-202472.0,861898.0,-0.000172,0.000733,-0.7262,3.0942,1.0,1.0,2.12,1.0,6
RGI60-06.00452,2005-01-01_2010-01-01,237000.0,-0.5079,0.7218,-120374.0,172336.0,-0.000102,0.000147,-0.4317,0.6233,1.0,1.0,6.42,3.12,6
RGI60-06.00452,2006-01-01_2007-01-01,237000.0,-0.7547,3.7489,-178864.0,889030.0,-0.000152,0.000756,-0.6415,3.1908,1.0,1.0,0.75,0.75,6
RGI60-06.00452,2006-01-01_2008-01-01,237000.0,-1.0833,1.8059,-256743.0,430299.0,-0.000218,0.000366,-0.9208,1.5529,1.0,1.0,1.12,1.12,6
RGI60-06.00452,2007-01-01_2008-01-01,237000.0,-1.4119,3.705,-334622.0,879992.0,-0.000284,0.000748,-1.2001,3.1641,1.0,1.0,0.38,0.38,6
RGI60-06.00452,2008-01-01_2009-01-01,237000.0,-0.3754,3.58,-88977.0,848588.0,-7.6e-05,0.000721,-0.3191,3.044,1.0,1.0,3.17,1.0,6
RGI60-06.00452,2008-01-01_2010-01-01,237000.0,0.2407,1.7935,57043.0,425171.0,4.8e-05,0.000361,0.2046,1.5254,1.0,1.0,3.17,1.0,6
RGI60-06.00452,2008-01-01_2012-01-01,237000.0,0.4821,0.9004,114267.0,214323.0,9.7e-05,0.000182,0.4098,0.7725,1.0,1.0,7.58,3.0,6
RGI60-06.00452,2009-01-01_2010-01-01,237000.0,0.8568,3.6007,203064.0,854090.0,0.000173,0.000726,0.7283,3.0662,1.0,1.0,0.0,0.0,6
RGI60-06.00452,2010-01-01_2011-01-01,237000.0,0.6604,3.6099,156506.0,855966.0,0.000133,0.000728,0.5613,3.0717,1.0,1.0,2.42,1.0,6
RGI60-06.00452,2010-01-01_2012-01-01,237000.0,0.7236,1.8112,171491.0,430283.0,0.000146,0.000366,0.6151,1.5475,1.0,1.0,4.42,2.0,6
RGI60-06.00452,2010-01-01_2015-01-01,237000.0,0.361,0.7166,85555.0,170480.0,7.3e-05,0.000145,0.3068,0.6141,1.0,1.0,10.37,5.0,6
RGI60-06.00452,2010-01-01_2020-01-01,237000.0,0.7459,0.3792,176775.0,94957.0,0.00015,8.1e-05,0.634,0.3606,1.0,1.0,20.67,8.96,6
RGI60-06.00452,2011-01-01_2012-01-01,237000.0,0.7868,3.6246,186476.0,859633.0,0.000159,0.000731,0.6688,3.0856,1.0,1.0,2.0,1.0,6
RGI60-06.00452,2012-01-01_2013-01-01,237000.0,0.1988,3.7478,47107.0,888262.0,4e-05,0.000755,0.169,3.1859,1.0,1.0,1.0,1.0,6
RGI60-06.00452,2012-01-01_2014-01-01,237000.0,-0.0118,1.8211,-2804.0,431610.0,-2e-06,0.000367,-0.0101,1.548,1.0,1.0,3.0,2.0,6
RGI60-06.00452,2012-01-01_2016-01-01,237000.0,0.3308,0.91,78394.0,216106.0,6.7e-05,0.000184,0.2812,0.7768,1.0,1.0,8.08,3.96,6
RGI60-06.00452,2013-01-01_2014-01-01,237000.0,-0.2224,3.7528,-52715.0,889466.0,-4.5e-05,0.000756,-0.1891,3.1903,1.0,1.0,2.0,1.0,6
RGI60-06.00452,2014-01-01_2015-01-01,237000.0,0.3814,3.6031,90398.0,854074.0,7.7e-05,0.000726,0.3242,3.0637,1.0,1.0,2.96,1.0,6
RGI60-06.00452,2014-01-01_2016-01-01,237000.0,0.6734,1.8227,159592.0,432855.0,0.000136,0.000368,0.5724,1.5561,1.0,1.0,5.08,1.96,6
RGI60-06.00452,2015-01-01_2016-01-01,237000.0,0.9653,3.6009,228785.0,854338.0,0.000194,0.000726,0.8205,3.0679,1.0,1.0,2.12,0.96,6
RGI60-06.00452,2015-01-01_2020-01-01,237000.0,1.1308,0.7538,267995.0,184586.0,0.000228,0.000158,0.9612,0.686,1.0,1.0,10.29,3.96,6
RGI60-06.00452,2016-01-01_2017-01-01,237000.0,0.9225,3.6515,218630.0,866243.0,0.000186,0.000736,0.7841,3.1102,1.0,1.0,2.67,1.0,6
RGI60-06.00452,2016-01-01_2018-01-01,237000.0,0.9274,1.8132,219792.0,431405.0,0.000187,0.000367,0.7883,1.5542,1.0,1.0,7.17,2.0,6
RGI60-06.00452,2016-01-01_2020-01-01,237000.0,1.1721,0.9523,277798.0,230782.0,0.000236,0.000197,0.9963,0.8484,1.0,1.0,8.17,3.0,6
RGI60-06.00452,2017-01-01_2018-01-01,237000.0,0.9323,3.6347,220953.0,862279.0,0.000188,0.000733,0.7924,3.0961,1.0,1.0,4.5,1.0,6
RGI60-06.00452,2018-01-01_2019-01-01,237000.0,1.4363,3.6996,340394.0,878797.0,0.000289,0.000747,1.2208,3.1601,1.0,1.0,0.0,0.0,6
RGI60-06.00452,2018-01-01_2020-01-01,237000.0,1.4169,1.8966,335804.0,453253.0,0.000285,0.000386,1.2044,1.6411,1.0,1.0,1.0,1.0,6
RGI60-06.00452,2019-01-01_2020-01-01,237000.0,1.3975,3.8792,331213.0,921169.0,0.000282,0.000783,1.1879,3.3112,1.0,1.0,1.0,1.0,6
RGI60-06.00453,2000-01-01_2001-01-01,4502000.0,0.0989,2.7964,445139.0,12589294.0,0.000378,0.010701,0.084,2.3769,1.0,1.0,0.91,0.91,6
RGI60-06.00453,2000-01-01_2002-01-01,4502000.0,0.2492,1.3783,1121958.0,6205370.0,0.000954,0.005275,0.2118,1.1717,1.0,1.0,1.86,1.84,6
RGI60-06.00453,2000-01-01_2004-01-01,4502000.0,0.2903,0.6797,1306709.0,3060385.0,0.001111,0.002603,0.2467,0.5782,1.0,1.0,6.33,3.76,6
RGI60-06.00453,2000-01-01_2005-01-01,4502000.0,0.2084,0.5469,938399.0,2462570.0,0.000798,0.002094,0.1772,0.4652,1.0,1.0,7.62,4.71,6
RGI60-06.00453,2000-01-01_2010-01-01,4502000.0,-0.023,0.3082,-103492.0,1387422.0,-8.8e-05,0.001179,-0.0195,0.262,1.0,1.0,15.29,8.79,6
